underlying_price,strike,expiration_date,option_type,bid,ask,volume,open_interest,last_price,implied_volatility,T,moneyness
408.2099914550781,410.0,2025-04-04,call,12.0,12.55,105.0,239,12.35,0.2425307681274414,0.11075506736605445,1.0043850189421903
408.2099914550781,415.0,2025-04-04,call,8.2,10.05,158.0,199,9.83,0.23642731353759766,0.11075506736605445,1.0166336167341683
408.2099914550781,420.0,2025-04-04,call,7.6,7.9,272.0,217,7.8,0.23114782531738282,0.11075506736605445,1.0288822145261463
408.2099914550781,425.0,2025-04-04,call,4.35,6.1,51.0,117,6.0,0.2267228207397461,0.11075506736605445,1.0411308123181242
408.2099914550781,430.0,2025-04-04,call,4.3,4.6,82.0,338,4.45,0.22245040252685544,0.11075506736605445,1.0533794101101022
408.2099914550781,435.0,2025-04-04,call,3.2,3.45,72.0,104,3.35,0.22010057250976559,0.11075506736605445,1.06562800790208
408.2099914550781,440.0,2025-04-04,call,2.31,2.64,85.0,112,2.46,0.22083298706054685,0.11075506736605445,1.0778766056940579
408.2099914550781,445.0,2025-04-04,call,1.71,1.89,390.0,422,1.71,0.2179643634033203,0.11075506736605445,1.0901252034860358
408.2099914550781,450.0,2025-04-04,call,1.29,1.37,86.0,125,1.3,0.21723194885253905,0.11075506736605445,1.1023738012780138
408.2099914550781,455.0,2025-04-04,call,0.92,1.03,15.0,67,1.01,0.2192460888671875,0.11075506736605445,1.1146223990699917
408.2099914550781,460.0,2025-04-04,call,0.64,0.81,27.0,34,0.77,0.2235185070800781,0.11075506736605445,1.1268709968619697
408.2099914550781,330.0,2025-04-17,call,79.25,82.7,1.0,21,80.79,0.4859670544433594,0.14634712759877178,0.8084074542705434
408.2099914550781,335.0,2025-04-17,call,74.55,78.0,1.0,71,81.4,0.47046427978515626,0.14634712759877178,0.8206560520625213
408.2099914550781,340.0,2025-04-17,call,69.65,72.95,2.0,74,76.26,0.4436701141357422,0.14634712759877178,0.8329046498544993
408.2099914550781,345.0,2025-04-17,call,66.5,68.15,2.0,64,71.73,0.42438319763183596,0.14634712759877178,0.8451532476464773
408.2099914550781,350.0,2025-04-17,call,60.15,63.15,17.0,381,65.5,0.3991148956298829,0.14634712759877178,0.8574018454384552
408.2099914550781,355.0,2025-04-17,call,56.9,58.1,2.0,120,63.83,0.37256486816406253,0.14634712759877178,0.8696504432304331
408.2099914550781,360.0,2025-04-17,call,51.35,55.1,30.0,208,53.3,0.3967345483398438,0.14634712759877178,0.881899041022411
408.2099914550781,365.0,2025-04-17,call,47.75,48.7,1.0,110,56.55,0.3367986242675781,0.14634712759877178,0.894147638814389
408.2099914550781,370.0,2025-04-17,call,43.0,44.3,12.0,448,51.4,0.32450016326904285,0.14634712759877178,0.9063962366063669
408.2099914550781,375.0,2025-04-17,call,38.95,39.75,2.0,153,42.73,0.3073189385986328,0.14634712759877178,0.9186448343983449
408.2099914550781,380.0,2025-04-17,call,35.05,35.9,6.0,550,35.25,0.3028328994750976,0.14634712759877178,0.9308934321903227
408.2099914550781,385.0,2025-04-17,call,29.75,31.7,32.0,250,31.55,0.28882547119140617,0.14634712759877178,0.9431420299823007
408.2099914550781,390.0,2025-04-17,call,27.2,27.75,98.0,1110,27.5,0.27722890747070306,0.14634712759877178,0.9553906277742786
408.2099914550781,395.0,2025-04-17,call,21.5,26.2,36.0,469,24.3,0.30344324493408203,0.14634712759877178,0.9676392255662566
408.2099914550781,400.0,2025-04-17,call,20.0,22.75,189.0,1821,20.52,0.29340306213378897,0.14634712759877178,0.9798878233582344
408.2099914550781,405.0,2025-04-17,call,15.55,19.5,106.0,1016,17.25,0.2835459829711914,0.14634712759877178,0.9921364211502124
408.2099914550781,410.0,2025-04-17,call,14.35,15.0,1025.0,3262,14.4,0.2506788800048828,0.14634712759877178,1.0043850189421903
408.2099914550781,415.0,2025-04-17,call,11.85,12.7,1142.0,7017,11.9,0.24893939544677735,0.14634712759877178,1.0166336167341683
408.2099914550781,420.0,2025-04-17,call,9.5,10.0,2342.0,6095,9.7,0.2366409344482422,0.14634712759877178,1.0288822145261463
408.2099914550781,425.0,2025-04-17,call,7.3,8.3,843.0,2586,7.7,0.23639679626464843,0.14634712759877178,1.0411308123181242
408.2099914550781,430.0,2025-04-17,call,6.0,6.8,1588.0,5871,6.15,0.23566438171386717,0.14634712759877178,1.0533794101101022
408.2099914550781,435.0,2025-04-17,call,4.7,5.85,1436.0,3671,4.73,0.2414016290283203,0.14634712759877178,1.06562800790208
408.2099914550781,440.0,2025-04-17,call,3.6,3.75,1109.0,4654,3.65,0.21927660614013672,0.14634712759877178,1.0778766056940579
408.2099914550781,445.0,2025-04-17,call,2.69,2.86,451.0,5997,2.77,0.21717091430664062,0.14634712759877178,1.0901252034860358
408.2099914550781,450.0,2025-04-17,call,2.0,2.18,2303.0,8528,2.12,0.21613332702636717,0.14634712759877178,1.1023738012780138
408.2099914550781,455.0,2025-04-17,call,1.55,1.67,164.0,1864,1.6,0.2161943615722656,0.14634712759877178,1.1146223990699917
408.2099914550781,460.0,2025-04-17,call,1.22,1.29,448.0,3553,1.29,0.21717091430664062,0.14634712759877178,1.1268709968619697
408.2099914550781,465.0,2025-04-17,call,0.93,1.01,86.0,2001,0.96,0.21912401977539062,0.14634712759877178,1.1391195946539476
408.2099914550781,470.0,2025-04-17,call,0.73,0.78,192.0,2178,0.77,0.22046677978515622,0.14634712759877178,1.1513681924459256
408.2099914550781,475.0,2025-04-17,call,0.57,0.63,315.0,1616,0.61,0.22400678344726557,0.14634712759877178,1.1636167902379035
408.2099914550781,480.0,2025-04-17,call,0.23,0.51,172.0,4053,0.48,0.2274247180175781,0.14634712759877178,1.1758653880298813
408.2099914550781,485.0,2025-04-17,call,0.37,0.42,74.0,1091,0.4,0.23133092895507812,0.14634712759877178,1.1881139858218592
408.2099914550781,330.0,2025-05-16,call,81.4,85.65,22.0,320,91.6,0.46533737792968755,0.22574480042560272,0.8084074542705434
408.2099914550781,335.0,2025-05-16,call,76.65,79.45,62.0,83,84.09,0.41580784393310544,0.22574480042560272,0.8206560520625213
408.2099914550781,340.0,2025-05-16,call,73.75,76.2,22.0,97,79.65,0.43201251586914063,0.22574480042560272,0.8329046498544993
408.2099914550781,345.0,2025-05-16,call,69.0,71.65,6.0,60,73.85,0.4183712948608398,0.22574480042560272,0.8451532476464773
408.2099914550781,350.0,2025-05-16,call,64.65,65.4,12.0,327,65.3,0.37085590087890624,0.22574480042560272,0.8574018454384552
408.2099914550781,355.0,2025-05-16,call,60.05,60.95,144.0,26,62.5,0.35938140625,0.22574480042560272,0.8696504432304331
408.2099914550781,360.0,2025-05-16,call,55.8,56.4,1.0,242,61.04,0.3452213916015625,0.22574480042560272,0.881899041022411
408.2099914550781,365.0,2025-05-16,call,51.4,52.35,2.0,43,56.65,0.33896535064697264,0.22574480042560272,0.894147638814389
408.2099914550781,370.0,2025-05-16,call,47.4,48.2,11.0,150,55.35,0.32950499603271477,0.22574480042560272,0.9063962366063669
408.2099914550781,375.0,2025-05-16,call,43.4,46.0,6.0,252,43.75,0.34882242980957034,0.22574480042560272,0.9186448343983449
408.2099914550781,380.0,2025-05-16,call,39.5,40.25,12.0,283,40.25,0.31192704681396477,0.22574480042560272,0.9308934321903227
408.2099914550781,385.0,2025-05-16,call,35.8,36.55,17.0,103,39.2,0.3048165222167969,0.22574480042560272,0.9431420299823007
408.2099914550781,390.0,2025-05-16,call,32.3,32.7,36.0,423,33.24,0.29386082122802726,0.22574480042560272,0.9553906277742786
408.2099914550781,395.0,2025-05-16,call,27.65,29.5,4.0,185,29.2,0.2899851275634765,0.22574480042560272,0.9676392255662566
408.2099914550781,400.0,2025-05-16,call,25.8,26.25,110.0,26093,26.04,0.2833323620605468,0.22574480042560272,0.9798878233582344
408.2099914550781,405.0,2025-05-16,call,21.5,25.3,51.0,401,23.1,0.3042672113037109,0.22574480042560272,0.9921364211502124
408.2099914550781,410.0,2025-05-16,call,20.0,21.9,284.0,1500,20.2,0.291175301208496,0.22574480042560272,1.0043850189421903
408.2099914550781,415.0,2025-05-16,call,16.15,20.0,259.0,1797,17.8,0.29518832260131833,0.22574480042560272,1.0166336167341683
